Date,S&P Daily Return,UPRO Mimic Daily Return,SPY Cumulative,UPRO Mimic Cumulative,Quarter End,S&P Portfolio Value,UPRO Portfolio Value,S&P Portfolio Normal,UPRO Portfolio Normal,Profile Portfolio Value,Contributions,SPY Max Drawdown,UPRO Max Drawdown,Portfolio Max Drawdown,UPRO_mimic_return,S&P_return,Profile_return
2020-06-09,-0.007799170822611612,-0.023395212467834835,98.44467472422744,57.71955820871779,False,2387.9321334766614,2563.748398414835,1569.4195214691783,917.8083957409234,2487.2279172101016,2200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-10,-0.0053130910724373814,-0.015936973217312144,97.92162920182115,58.63943326200523,False,2474.7135234694565,2621.2963115316393,1630.7091362456808,932.7031987228568,2563.412334968538,2300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-11,-0.05894405927443824,-0.17682987782331472,92.14973088589944,69.00863708135402,False,2328.843862854819,2157.772805024794,1534.5885202594475,767.7734060472792,2302.3619263067267,2300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-12,0.013060843963234703,0.039184831889704105,93.35328414225424,66.30454523838355,False,2359.260529162302,2242.3247696458657,1554.6315414703274,797.8584778926273,2352.4900193629546,2300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-15,0.008312217041285264,0.02493895112385579,94.12925690156143,64.65097942539403,False,2378.871214737637,2298.2459974798753,1567.5539762622566,817.7562314765455,2385.310207738802,2300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-16,0.01896239819380252,0.05688949458140756,95.91417335261558,60.97301788169038,False,2423.9803179632668,2428.9920507002485,1597.27855895042,864.2779701760427,2461.5565291264625,2300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-17,-0.0036002995561740248,-0.010798598668522074,95.56885359686336,61.63144103140339,False,2514.8932327447114,2501.682480508854,1661.2758566946122,884.6210212780111,2545.8968779726233,2400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-18,0.0005942198825281686,0.0017849596475845058,95.62564250982103,61.521431396139846,False,2516.387632306044,2506.1478827876313,1662.263019839024,886.2000341043973,2548.4630539434215,2400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-19,-0.005649494809462974,-0.01694618442838892,95.08540593881024,62.56398491887731,False,2502.171313438734,2463.6782385610954,1652.8720735364814,871.1823248860197,2524.054398422501,2400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-22,0.006495095537691675,0.019487586613075026,95.702994734623,61.34476384391158,False,2518.42315517119,2511.689381621803,1663.6076355656833,888.1595658980161,2551.767201463699,2400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-23,0.004307419569164139,0.012924558707492418,96.11522768697053,60.55190984221368,False,2529.2710603532105,2544.1518584895593,1670.7734916505299,899.638636349086,2570.412127999616,2400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-24,-0.025855145939064572,-0.07756313781719372,93.63015444815748,65.24850597039958,False,2561.2908733744193,2439.0631434799448,1695.7655389770505,857.5329466777539,2553.2984856548046,2500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-25,0.010959447267809841,0.03288064180342952,94.65628918850896,63.10309321737794,False,2589.3612056386887,2519.261105036656,1714.3501919800385,885.7291803321045,2600.0793723121433,2500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-26,-0.024226905044785974,-0.07267841513435792,92.36306025844715,67.68932602249262,False,2526.6289975830277,2336.1652006129607,1672.8167926654276,821.3557872673133,2494.172579932741,2500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-29,0.014685678433118632,0.04405933529935589,93.71947446050146,64.7069793110802,False,2563.734258561325,2439.0950865014543,1697.383242160033,857.5441772985903,2554.9274194586233,2500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-06-30,0.015409875731554612,0.04623192719466383,95.16367991556439,61.71545095458373,True,2603.241084894484,2551.859152961452,1834.510862982146,786.2189412780626,2620.7298042602088,2500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-01,0.005022132820864389,0.015068698462593167,95.64160455582258,60.78547943366615,False,2716.817120669642,2691.819218902696,1914.0755694948214,828.5182983836388,2742.59386787846,2600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-02,0.004541250844364075,0.013626052533092226,96.07593707326805,59.95721329765381,False,2729.1548687128657,2728.498088989051,1922.7678667909663,839.8077322420424,2762.575599033009,2600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-06,0.01588172586745884,0.04764747760237652,97.60178876832491,57.10040331995294,False,2772.498558187604,2858.504140572284,1953.304738958099,879.8224523543478,2833.127191312447,2600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-07,-0.010818532028197159,-0.03245329608459148,96.54588069052545,58.95349961544497,False,2742.504193737721,2765.736259339261,1932.1728490788516,851.2693138062208,2783.4421628850723,2600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-08,0.007827461915415501,0.023484685746246504,97.30158989472079,57.56899520333478,False,2763.9710408670703,2830.6887062468427,1947.2968584690161,871.2611061263827,2818.557964595399,2600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-09,-0.005643606159361103,-0.01692851847808331,96.75245804267531,58.54355300239913,False,2847.807916260601,2881.076488329633,2005.9120294933007,886.0040908377445,2891.916120331045,2700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-10,0.01046620127324438,0.031400903819733136,97.76508874223109,56.70523252530535,False,2877.613647099723,2971.544894036966,2026.9063085303997,913.8254200780306,2940.7317286084303,2700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-13,-0.009362541127788226,-0.02808532338336468,96.84975907802009,58.297817318307445,False,2850.671870978867,2888.088094739752,2007.9293148546103,888.1603376392,2896.0896524938103,2700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-14,0.013406370782667931,0.04022141234800379,98.14816285843207,55.95299676895921,False,2888.8890350609313,3004.25107689564,2034.8483597549396,923.8834008105285,2958.731760565468,2700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-15,0.009082050740923053,0.02724845222276916,99.03954945364073,54.42836420977947,False,2915.1260718622507,3086.1122688296336,2053.328955808318,949.0577935169238,3002.386749325242,2700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-16,-0.0034061012455366413,-0.010216003736609924,98.7022107208893,54.98440458192414,False,3004.8562471934306,3153.5629339860116,2116.0966824072552,969.0557354399978,3085.1524178472528,2800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-17,0.002848612194617406,0.008548136583852218,98.98337504198452,54.514390381576064,False,3013.415917342258,3180.5200206714976,2122.1246212217497,977.3393562239042,3099.463977445654,2800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-20,0.0084069387471426,0.0252231162414278,99.81552221294791,53.139367576150995,False,3038.749520379019,3260.7426468610834,2139.965192926164,1001.990900413262,3141.956093339426,2800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-21,0.0016790373419135474,0.005039412025740642,99.98311620204605,52.87157640814749,False,3043.8516942964575,3277.1748725685206,2143.5582743954824,1007.0403454064873,3150.5986198019696,2800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-22,0.005747082068739751,0.017243546206219252,100.55772737634756,51.959882937357946,False,3061.344959788652,3333.6849889095165,2155.8774797175593,1024.405292134031,3180.28277185159,2800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-23,-0.012319859824193036,-0.03695727947257911,99.31887027083154,53.88017885243639,False,3122.3976330281366,3306.785333153588,2198.454981181611,1015.4373410752672,3213.8923222568783,2900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-24,-0.006190400054688405,-0.018568900164065216,98.70404673087539,54.880674514369254,False,3103.0687425498804,3245.381966438264,2184.8456653458743,996.5817864659767,3181.427451811851,2900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-27,0.007395138795039502,0.022187716385118506,99.43397685608228,53.662997673220424,False,3126.0163665915857,3317.3895810709746,2201.0029022868475,1018.6936604986586,3219.696562785506,2900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-28,-0.006473392152297919,-0.019417876456893756,98.79030173063035,54.7050191323456,False,3105.780436776137,3252.972920026352,2186.7549473719987,998.9127928516748,3185.6677402236737,2900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-29,0.01242838167815008,0.03728744503445024,100.01810530663823,52.66520873833972,False,3144.3802614529222,3374.2679689803895,2213.932772494521,1036.1596987093408,3250.092471203862,2900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-30,-0.003750251937389204,-0.011248455812167612,99.64301221343803,53.25761101167152,False,3232.213018091781,3435.1878192516842,2275.3674491896068,1054.167048449695,3329.5344976393017,3000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-07-31,0.007670504990141325,0.023013814970423974,100.40732443585392,52.0319502060821,False,3257.005724176254,3514.244596112597,2292.820666563021,1078.4274538506343,3371.248120413655,3000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-03,0.00718102343932614,0.02154537031797842,101.12835178610781,50.91090257052545,False,3280.394358623583,3589.960297323797,2309.2854655117812,1101.6625727049209,3410.948038216702,3000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-04,0.0036119303819721615,0.010838091145916485,101.49362035240284,50.359125568145224,False,3292.2429146723453,3628.868614236414,2317.62644384531,1113.6024920799416,3431.228935925252,3000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-05,0.006429743053199433,0.019291529159598298,102.14619825280775,49.38762102879547,False,3313.4111906824046,3698.875038924307,2332.528186372536,1135.0855870281032,3467.613773400639,3000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-06,0.00642769555966427,0.01928538667899281,102.80276291775392,48.435161660099595,False,3435.3515586360622,3872.137812995136,2417.970906128051,1187.5547130880616,3605.5256192161123,3100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-07,0.0006330295486443038,0.0019013886459329115,102.86784010436314,48.34306759365516,False,3437.52623768266,3879.5002518682522,2419.501553159392,1189.8127161359514,3609.3142692953434,3100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-10,0.002742218294476073,0.00822895488342822,103.14992617741056,47.94525467150045,False,3446.9526850193747,3911.4244844111245,2426.136354581979,1199.6036312967633,3625.739985878742,3100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-11,-0.007969132154236114,-0.02390509646270834,102.32791078400308,49.091390609351784,False,3419.483463543056,3817.921504804677,2406.8021533481187,1170.926990773599,3577.7291441217176,3100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-12,0.013996549490237653,0.041991948470712956,103.76014845152399,47.029947464528234,False,3467.3444330715856,3978.243467899662,2440.4890788006664,1220.096496633131,3660.585575433797,3100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-13,-0.002047174350497949,-0.006139223051493847,103.54773333701017,47.318674802113016,False,3560.0414570488097,4053.206221591928,2505.3496699513403,1242.421875404409,3747.7715453557494,3200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-14,-0.00017188262276812694,-0.0005133478683043808,103.52993528102252,47.342965742953666,False,3559.4295477860087,4051.125516818276,2504.919043879118,1241.7840807831356,3746.7031246622537,3200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-17,0.0027098425110787527,0.008131827533236258,103.81048510081628,46.95798091062006,False,3569.075041289789,4084.068570836535,2511.7069799910323,1251.8820547615824,3763.5890347526147,3200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-18,0.002303389154016955,0.006912467462050865,104.04960104627072,46.633385395491786,False,3577.2960100297687,4112.299561945227,2517.4924186068124,1260.5356487314473,3778.0280673382595,3200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-19,-0.0044043954214108005,-0.013210886264232401,103.5913254598229,47.24945374606775,False,3561.5401838621624,4057.9724401479157,2506.404386524864,1243.8828556440458,3750.28724216891,3200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-20,0.0031586327691348615,0.009478198307404585,103.9185324150184,46.801614053545975,False,3673.1056446724133,4197.382527492361,2584.5423018466845,1285.9569699702429,3870.4992718169274,3300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-21,0.0034411070444764214,0.010325621133429264,104.27612720896337,46.31835831839608,False,3685.7451943814017,4240.723109223323,2593.4359885683166,1299.2352744360483,3892.671263004365,3300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-24,0.010043718303008653,0.03013345490902596,105.3234472563789,44.92262615654858,False,3722.7637808504364,4368.510747816768,2619.4837290743817,1338.385721994483,3957.8694510688647,3300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-25,0.0035963511532906,0.0107913534598718,105.70222735738793,44.43785021934759,False,3736.1521466671265,4415.652891389708,2628.9043124044642,1352.828715386171,3981.7330277906353,3300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-26,0.010195626139483993,0.03058917841845198,106.77992774963458,43.07853289045552,False,3774.244557154775,4550.724085518382,2655.7076379302175,1394.210634330724,4049.918272260941,3300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-27,0.0016730440109038458,0.005021432032711538,106.95857526824086,42.86221696547717,False,3880.7263388078995,4674.077380416707,2730.2678667693317,1431.3622112312805,4161.630078000612,3400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-28,0.00673256535528588,0.02019999606585764,107.67868086654255,41.996400351400595,False,3906.853582509903,4768.4937251126385,2748.649573619793,1460.2757222669698,4208.925295886763,3400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-08-31,-0.0021949627140287475,-0.006582588142086242,107.4423301769447,42.27284535836403,False,3898.278184567124,4737.1046948621,2742.6163902917665,1450.6633286133988,4193.279718905165,3400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-01,0.007525003016613407,0.022577309049840222,108.25083403563818,41.31843826429214,False,3927.6127396655897,4844.0557715594505,2763.2545869021255,1483.4154029107735,4246.669989812899,3400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-02,0.015365910154807594,0.04610003046442278,109.91420662561278,39.4136570015659,False,3987.9640841461687,5067.366890199704,2805.7145086193236,1551.8008981763542,4357.515406795677,3400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-03,-0.03512584371534122,-0.10537523114602367,106.05337738158578,43.566880218415996,False,3944.3708966125223,4622.854409728601,2774.702610219622,1415.118262904033,4189.820873123655,3500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-04,-0.008133027264274895,-0.024396781792824684,105.1908423718729,44.62977188849882,False,3912.2912205699604,4510.071639434455,2752.135878240451,1380.593931432922,4132.729809673373,3500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-08,-0.027756342102360998,-0.083266726307083,102.27112936496367,48.345946889486,False,3803.700327047757,4134.53273860833,2675.746653291827,1265.6363944030772,3941.3830476949042,3500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-09,0.02014498633677464,0.060437259010323915,104.33137986866738,45.42405037522677,False,3880.3258181653196,4384.412564618266,2729.6495330630614,1342.1279889845084,4071.7775220475696,3500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-10,-0.01758479659017942,-0.05275208977053826,102.49673377570412,47.82026395836218,False,3812.091077949261,4153.1256394184475,2681.649201261669,1271.3279328260458,3952.977134087715,3500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-11,0.0005330721905940639,0.0016015165717821916,102.55137193410665,47.74367901316587,False,3914.1765049099868,4259.937090611847,2753.116028929132,1303.4120310757899,4056.528060004922,3600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-14,0.012741829089357504,0.03822778726807251,103.85806398817019,45.918543808455425,False,3964.0502729611285,4422.785059487129,2788.195762832918,1353.2385889224015,4141.434351755319,3600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-15,0.005219359577689042,0.015660378733067127,104.40013656916709,45.19944202154408,False,3984.740076719749,4492.047548573648,2802.748359092132,1374.4308177411276,4177.17917683326,3600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-16,-0.004618946596211537,-0.013854539788634612,103.91791791371692,45.82565948945565,False,3966.3347751055967,4429.812297079496,2789.802614098866,1355.3887112900077,4145.191325388873,3600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-17,-0.008412365876402483,-0.02523479762920745,103.04372236711276,46.98206073289704,False,3932.96851578911,4318.02688022732,2766.333773786122,1321.185751451692,4087.5195252378144,3600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-18,-0.011182581807410497,-0.03354544542223149,101.89142751200244,48.558094887036404,False,3987.8695154345874,4269.822200642703,2804.6162393276372,1305.8596235710725,4110.475862898709,3700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-21,-0.011571097930805796,-0.03471099379241739,100.71243182595147,50.24359461723195,False,3941.7254867362185,4121.612428741469,2772.163750164049,1260.5319382835285,4032.6956884475776,3700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-22,0.010517945160813724,0.03155613548244117,101.77171966090901,48.65810093836572,False,3983.1843392446917,4251.6745889489475,2801.32121646507,1300.3094549079476,4101.630671373017,3700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-23,-0.023721455093028143,-0.07116206527908443,99.3575463832325,52.120711893697994,False,3888.6974108140457,3949.116644304738,2734.8698010275466,1207.7767485947775,3942.646549622324,3700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-24,0.0029874591429570607,0.008964677428871182,99.65437299359688,51.65346652420786,False,3900.3147354481757,3984.5192011499166,2743.0401128194235,1218.6040775520205,3961.644190371444,3700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-25,0.0159767237756141,0.047932471326842294,101.24652338394759,49.17758822110426,False,4064.22665899195,4280.300300642972,2857.9832776716617,1308.452756697861,4166.4360343695225,3800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-28,0.016110590199083896,0.048334070597251685,102.87766463126835,46.80063520022283,False,4129.703749171161,4487.184637551687,2904.0270750540644,1371.695604613264,4275.7226796673285,3800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-29,-0.0048126645432444715,-0.014435693629733414,102.38254894240566,47.47623483165016,False,4109.828870363421,4422.409014863944,2890.05096691733,1351.894227111815,4241.945194029145,3800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-09-30,0.008253718228220741,0.024763454684662223,103.2275856528633,46.30055924179821,True,4143.750239825607,4531.923140100569,3009.493502264772,1289.7829295420452,4299.276431806817,3800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-01,0.005292907769290922,0.015881023307872767,103.77395974297048,45.565258981311665,False,4165.6827276639815,4603.894717117994,3025.4224738045395,1310.2660023081987,4335.6884761127385,3800,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-02,-0.009577652178616392,-0.028730656535849174,102.78004885135456,46.87437878707075,False,4224.827502194084,4568.748733619682,3065.775594004567,1301.7592801292062,4367.534874133773,3900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-05,0.01797270867614209,0.05392042602842627,104.62728472707961,44.34689231305406,False,4300.759096097971,4815.097611753288,3120.875885622038,1371.9506951002306,4492.826580722269,3900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-06,-0.013973515692226712,-0.04191824707668014,103.16527372211068,46.20583630211559,False,4240.66237138016,4613.2571603654815,3077.2662774608066,1314.440926885996,4391.707204346802,3900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-07,0.01739675486921799,0.052192564607653966,104.96001470007002,43.794235205666745,False,4314.436135138178,4854.034882759579,3130.800724557103,1383.044969885438,4513.845694442541,3900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-08,0.008010123642494982,0.024032670927484946,105.80075739533568,42.74174276244808,False,4348.995302028283,4970.690305767473,3155.8788254608185,1416.283234524608,4572.162059985427,3900,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-09,0.00879353312061526,0.02638289936184578,106.73111985967773,41.61409166459651,False,4488.11768957013,5204.469817799623,3254.2456977556,1484.4403795497954,4738.686077305395,4000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-12,0.01641581296364758,0.04924973889094274,108.48319796069485,39.56460851593137,False,4561.793790120952,5460.788597392047,3307.6667864677106,1557.5486806417948,4865.215467109505,4000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-13,-0.006306918994084421,-0.01891845698225326,107.79900321893754,40.31310986015971,False,4533.022926218941,5357.4789032231065,3286.8055999860353,1528.0822629293077,4814.887862915343,4000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-14,-0.006623141753502759,-0.019867125260508278,107.08503513973223,41.114015463392136,False,4503.000072806715,5251.041198772243,3265.036620581121,1497.7236612033303,4762.760281784451,4000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-15,-0.0015277553060997207,-0.004580965918299162,106.92143540909362,41.30235736699436,False,4496.120590552117,5226.986358005082,3260.0484435594185,1490.8626401563276,4750.911083715746,4000,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-16,0.00013491955745537076,0.0004070586723661123,106.9358612018415,41.28554488423896,False,4596.740697108206,5329.1547539996845,3330.4977322217287,1521.481720483481,4851.97945270521,4100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-19,-0.016329861778318078,-0.048987285334954236,105.18961336927003,43.30801165169223,False,4521.67655689366,5068.093929471374,3276.111164601546,1446.9484613102397,4723.059625911786,4100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-20,0.004727334073110212,0.014184302219330636,105.68687981268788,42.69371772590633,False,4543.052032548647,5139.981305442951,3291.5984365372638,1467.4724155812596,4759.070852118523,4100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-21,-0.0021956999281005363,-0.006584799784301609,105.45482313828198,42.97484730917891,False,4533.076853527423,5106.135557651556,3284.3710740868232,1457.8094035356717,4742.180477622494,4100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-22,0.005218925396392127,0.01565907618917638,106.0051839929304,42.30190090094626,False,4556.734643442094,5186.092923381085,3301.5119616965508,1480.6373520549346,4782.149313751485,4100,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-23,0.003445761353703114,0.010339584061109342,106.37045255922541,41.864516840636206,False,4672.780639710917,5340.748925517219,3383.1293873177124,1526.2567139423581,4909.38610126007,4200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-26,-0.018589516294535646,-0.05576624888360694,104.39307729811856,44.19914390616309,False,4585.9159078682205,5042.915391711969,3320.2386484456474,1441.1431021723724,4761.38175061802,4200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-27,-0.0030256189119989285,-0.009074556735996785,104.07722362916361,44.60023154522205,False,4572.040673968538,4997.153169875048,3310.1928715985605,1428.0653673270187,4738.2582389255795,4200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-28,-0.035287878760604796,-0.10586133628181439,100.40455917999734,49.32167165507759,False,4410.703056976982,4468.14785770717,3193.3831868713723,1276.8884592440004,4470.271646115372,4200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-29,0.011947330894238384,0.03584429268271515,101.60412567181089,47.55377122067221,False,4463.399185874915,4628.305457268473,3231.535592477022,1322.6576229003235,4554.193215377345,4200,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-10-30,-0.012129550130175693,-0.03638635039052708,100.371713336042,49.28407940269855,False,4508.047206685842,4556.259678146861,3261.4894510015124,1303.439348675055,4564.928799676567,4300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-02,0.01231820260127181,0.03695690780381543,101.60811243635214,47.4626922240171,False,4563.578245513896,4724.644947002376,3301.66513884086,1351.6104365119043,4653.2755753527645,4300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-03,0.01779929009643455,0.05340017028930365,103.41666470575792,44.92817637686578,False,4644.806698583576,4976.941791728801,3360.4324344483734,1423.78666398644,4784.2190984348135,4300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-04,0.02204704770168342,0.06614344310505026,105.69669684567478,41.95647209886889,False,4747.210973432347,5306.133857967162,3434.520048628941,1517.9608161895565,4952.480864818497,4300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-05,0.01946019413896294,0.05838288241688881,107.75357508613872,39.50693232169316,False,4839.592620593955,5615.921247085132,3501.3564755494203,1606.5837440345958,5107.940219584016,4300,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-06,-0.00028771518741854685,-0.0008608455622556405,107.72257274608779,39.540941689060624,False,4938.17142477735,5711.000721645376,3570.3289420517194,1635.1748981812839,5205.503840233003,4400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-09,0.01169988923568721,0.03510196770706163,108.98291491540026,38.15297683078441,False,4995.94748347408,5911.468084551578,3612.101395208693,1692.5727546526412,5304.674149861334,4400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
