Date,S&P Daily Return,UPRO Mimic,UPRO Daily Return
2010-05-12,0.013985944120990856,0.04195783236297257,0.042437008119394104
2010-05-13,-0.012430702711958785,-0.037292108135876356,-0.03721961296327092
2010-05-14,-0.01810517888826013,-0.054315536664780395,-0.05400210337318134
2010-05-17,0.0005270519001154828,0.0015811557003464483,0.0010856704129564854
2010-05-18,-0.013602629931669052,-0.04080788979500716,-0.039865091820790344
2010-05-19,-0.005693985679919744,-0.017081957039759232,-0.01780321681988839
2010-05-20,-0.03775941454751308,-0.11327824364253924,-0.11464344924619396
2010-05-21,0.014599144140759357,0.04379743242227807,0.03636367505870819
2010-05-24,-0.01283090549982413,-0.03849271649947239,-0.030960310163523186
2010-05-25,0.0010214088328708293,0.003064226498612488,0.0033471172428936047
2010-05-26,-0.006028841919044292,-0.018086525757132876,-0.020697097545800403
2010-05-27,0.03349812398553409,0.10049437195660227,0.10250032820603727
2010-05-28,-0.012549603326505454,-0.03764880997951636,-0.039533811395560225
2010-06-01,-0.016823844829210732,-0.0504715344876322,-0.048179801809452694
2010-06-02,0.02603934295128263,0.07811802885384789,0.07650406185867453
2010-06-03,0.0034444663663149022,0.010333399098944707,0.010346186518493061
2010-06-04,-0.035136965094707207,-0.10541089528412162,-0.10049463846027751
2010-06-07,-0.012450832989575611,-0.03735249896872683,-0.041375711540812876
2010-06-08,0.010711612796210579,0.03213483838863174,0.028993157433494066
2010-06-09,-0.005345828328305435,-0.016037484984916306,-0.015122610765760158
2010-06-10,0.02923177678616118,0.08769533035848354,0.09010795780573977
2010-06-11,0.004855866345178539,0.014567599035535617,0.013122239773379007
2010-06-14,-0.0015503448687359533,-0.00465103460620786,-0.0032200841504101962
2010-06-15,0.022737775823033823,0.06821332746910147,0.0665099054709275
2010-06-16,-0.00035726749421616244,-0.0010718024826484873,-0.0008945797018740098
2010-06-17,0.0016076100313369146,0.004822830094010744,0.00475421019925415
2010-06-18,0.0010844314870153138,0.0032532944610459413,0.003085051567672803
2010-06-21,-0.0028643654998981027,-0.008593096499694308,-0.009775384239620988
2010-06-22,-0.016515475181514416,-0.04954642554454325,-0.048276951774104404
2010-06-23,-0.003103061813310326,-0.009309185439930978,-0.009440847729265456
2010-06-24,-0.016570393265964323,-0.04971117979789297,-0.04926661296124013
2010-06-25,0.004189014671579949,0.012567044014739848,0.01912429706421026
2010-06-28,-0.003151873198290245,-0.009455619594870734,-0.017403572903558207
2010-06-29,-0.030875182016031233,-0.0926255460480937,-0.09102118897962108
2010-06-30,-0.009500168116322594,-0.02850050434896778,-0.03456437053692618
2010-07-01,-0.004456041642178055,-0.013368124926534164,-0.006405587719052974
2010-07-02,-0.005449930640320733,-0.016349791920962198,-0.01739853240806033
2010-07-06,0.006555935393890433,0.0196678061816713,0.0186055490805892
2010-07-07,0.03149578939748565,0.09448736819245696,0.09441408876600543
2010-07-08,0.009895509246220069,0.029686527738660207,0.029347698027633484
2010-07-09,0.0074655159761707335,0.0223965479285122,0.021618393319394302
2010-07-12,0.0006482794063089603,0.001944838218926881,0.0029134237084671444
2010-07-13,0.015088718321958572,0.045266154965875716,0.04533332766101217
2010-07-14,-9.153778867343476e-05,-0.0002746133660203043,-0.0003661458332991918
2010-07-15,0.00027400465500049265,0.0008220139650014779,0.0007316405789061786
2010-07-16,-0.027534812866978342,-0.08260443860093503,-0.08268121423909336
2010-07-19,0.005906557590542372,0.017719672771627115,0.0185684779012687
2010-07-20,0.011091329769483682,0.033273989308451046,0.031844114875142715
2010-07-21,-0.012997619389754633,-0.0389928581692639,-0.03760972219036629
2010-07-22,0.02232171132130989,0.06696513396392967,0.06586808900259378
2010-07-23,0.008679145025798585,0.026037435077395754,0.02572416837859448
2010-07-26,0.010415141658084659,0.031245424974253977,0.03257459583351463
2010-07-27,-8.90888497961928e-05,-0.0002672665493885784,-0.0019545206841850016
2010-07-28,-0.006454399133847488,-0.019363197401542465,-0.01881093986094351
2010-07-29,-0.0048723139652574465,-0.01461694189577234,-0.014824430829867286
2010-07-30,-0.00018166970664845739,-0.0005450091199453722,-0.0010126384025728186
2010-08-02,0.022581109598522442,0.06774332879556733,0.06756429037056066
2010-08-03,-0.0047892723680178495,-0.014367817104053549,-0.013905735611349779
2010-08-04,0.0066836842174646804,0.02005105265239404,0.019674189154387234
2010-08-05,-0.0010624019653381334,-0.0031872058960144,-0.0035754079798702154
2010-08-06,-0.004076402904371057,-0.012229208713113171,-0.012390497412009704
2010-08-09,0.0053387182252755405,0.01601615467582662,0.015904460019855238
2010-08-10,-0.0053989440951817125,-0.016196832285545137,-0.01444087206709821
2010-08-11,-0.027406659308253145,-0.08221997792475944,-0.08250580228920401
2010-08-12,-0.006129887297461889,-0.018389661892385667,-0.018134188183154265
2010-08-13,-0.0029459241803149183,-0.008837772540944755,-0.011020941145763352
2010-08-16,-0.0004613770652421856,-0.0013841311957265567,-0.00030730881770058005
2010-08-17,0.012284824803517003,0.03685447441055101,0.0344402082669335
2010-08-18,0.0018254933787926753,0.005476480136378026,0.006985766518229131
2010-08-19,-0.01739744918320818,-0.05219234754962454,-0.051365077724806474
2010-08-20,-0.0032439858975381597,-0.009731957692614479,-0.009258286832180773
2010-08-23,-0.003812803033031109,-0.011438409099093327,-0.013348622087951068
2010-08-24,-0.014843452889140463,-0.04453035866742139,-0.04273769497456681
2010-08-25,0.0038856284154136222,0.011656885246240867,0.008230864795258919
2010-08-26,-0.0067023725409099955,-0.020107117622729986,-0.01954327911955689
2010-08-27,0.0154895452056667,0.0464686356170001,0.04709836074979079
2010-08-30,-0.014504668201115622,-0.04351400460334687,-0.04289159371307416
2010-08-31,0.0,0.0,0.002853246602791737
2010-09-01,0.02991185778979233,0.08973557336937699,0.08644319698462466
2010-09-02,0.0093121816342292,0.0279365449026876,0.027959821095860482
2010-09-03,0.012971770843537067,0.0389153125306112,0.037989079376318236
2010-09-07,-0.011272686573846058,-0.033818059721538174,-0.03183431053996599
2010-09-08,0.007023254756737041,0.021069764270211122,0.01946024430776605
2010-09-09,0.004619089876077176,0.013857269628231528,0.014042048025476817
2010-09-10,0.005048730607049912,0.015146191821149735,0.015578727317666408
2010-09-13,0.01112298329797956,0.03336894989393868,0.03259717534662765
2010-09-14,-0.0006207273247127443,-0.0018621819741382328,-0.0022005436201427697
2010-09-15,0.0038166667313017655,0.011450000193905296,0.013027165102280858
2010-09-16,-0.00026507878125570095,-0.0007952363437671028,-0.0018372921572408218
2010-09-17,0.0003734394936680818,0.0011203184810042455,0.0007499382189672943
2010-09-20,0.015290115273522309,0.04587034582056693,0.04754445848595057
2010-09-21,-0.0020137561125860293,-0.006041268337758088,-0.008115714325735102
2010-09-22,-0.004913539535979505,-0.014740618607938516,-0.012663236061996597
2010-09-23,-0.008111132405581367,-0.0243333972167441,-0.02538562173145864
2010-09-24,0.020622384903721702,0.06186715471116511,0.05993508255688296
2010-09-27,-0.004790462116385674,-0.014371386349157023,-0.012544353956136955
2010-09-28,0.0035007033384464314,0.010502110015339294,0.010553613689598063
2010-09-29,-0.0017444608952671414,-0.005233382685801424,-0.007348882341337681
2010-09-30,-0.002969860014621961,-0.008909580043865883,-0.007922800886060233
2010-10-01,0.004205563361262765,0.012616690083788296,0.01269902660012634
2010-10-04,-0.007503515738098154,-0.022510547214294463,-0.02184841953881389
2010-10-05,0.020132086784705683,0.06039626035411705,0.0592782881954288
2010-10-06,-8.655495205389663e-05,-0.0002596648561616899,0.0006863773564849129
2010-10-07,-0.0012063417161868317,-0.003619025148560495,-0.0039900886836710114
2010-10-08,0.005608641338486153,0.01682592401545846,0.01577326094566356
2010-10-11,0.000943867429421319,0.002831602288263957,0.003328020025372025
2010-10-12,0.0030865619034428082,0.009259685710328425,0.009888152822375096
2010-10-13,0.007777021249443239,0.023331063748329717,0.021711253419107956
2010-10-14,-0.0039011323417690313,-0.011703397025307094,-0.006607067895026519
2010-10-15,0.0020432094961106984,0.006129628488332095,0.0026363953894517067
2010-10-18,0.004927736929599025,0.014783210788797074,-0.013984357422613836
2010-10-19,-0.013104417524480327,-0.03931325257344098,-0.013940379507495382
2010-10-20,0.00976596044578737,0.02929788133736211,0.031225118741002422
2010-10-21,0.0022059385393751185,0.006617815618125356,0.005364764654239407
2010-10-22,0.0018619082875359627,0.005585724862607888,0.007588478638808072
2010-10-25,0.0029579456351171984,0.008873836905351595,0.006119665173494715
2010-10-26,0.00016848180504669408,0.0005054454151400822,0.0012281109004701474
2010-10-27,-0.002864124137445634,-0.008592372412336902,-0.0077105942567712304
2010-10-28,0.0001692709843252871,0.0005078129529758613,0.0014718969670011184
2010-10-29,0.0007600473978637279,0.0022801421935911836,0.0006460460463837414
2010-11-01,0.0003375608172071498,0.0010126824516214494,0.0008819451468258244
2010-11-02,0.007930168986746144,0.023790506960238433,0.02271194480020866
2010-11-03,0.004017834077935323,0.012053502233805968,0.012969484703651446
2010-11-04,0.019258387495987295,0.057775162487961884,0.05744366879608398
2010-11-05,0.0037619223600164897,0.01128576708004947,0.013179302392620329
2010-11-08,-0.0018739519075343658,-0.005621855722603097,-0.00602845727733381
2010-11-09,-0.007184230088866594,-0.021552690266599783,-0.022555309852725913
2010-11-10,0.00402931518452343,0.01208794555357029,0.011429297693260398
2010-11-11,-0.003767257328118667,-0.011301771984356002,-0.01221508957915729
2010-11-12,-0.011838550532017433,-0.0355156515960523,-0.03491800800784073
2010-11-15,-0.0014140190167071243,-0.004242057050121373,-0.003612712447061961
2010-11-16,-0.01557952543457286,-0.04673857630371858,-0.04702022291160468
2010-11-17,0.0005079225724402558,0.0015237677173207675,0.0015457033243337914
2010-11-18,0.014718183427441023,0.04415455028232307,0.04380341982705094
2010-11-19,0.002750792129834867,0.008252376389504601,0.007619791079160443
2010-11-22,-0.0008313563374212629,-0.0024940690122637887,-0.0015241549407044586
2010-11-23,-0.014476781783356873,-0.04343034535007062,-0.044820044371162715
2010-11-24,0.014773814578013189,0.04432144373403957,0.04349163327721528
2010-11-26,-0.011646882724828611,-0.03494064817448583,-0.02614119632854639
2010-11-29,0.003029953376891603,0.00908986013067481,0.0019798108793411817
2010-11-30,-0.005622395297205096,-0.01686718589161529,-0.018828731866225468
2010-12-01,0.02126758170930465,0.06380274512791395,0.06479502933509429
2010-12-02,0.012808696774170292,0.038426090322510875,0.03893653011473641
2010-12-03,0.0026925173256164836,0.00807755197684945,0.007763529015453852
2010-12-06,-0.0010575919916177012,-0.0031727759748531037,-0.003241304834828873
2010-12-07,0.0005702240398024472,0.0017106721194073415,0.0015993464189123507
2010-12-08,0.003663338235258662,0.010990014705775986,0.010961747320600068
2010-12-09,0.0038935813706675315,0.011680744112002595,0.012949176660119077
2010-12-10,0.0058177601882623,0.0174532805647869,0.017148152142071993
2010-12-13,0.0006426347708252678,0.0019279043124758033,0.0019922574837480944
2010-12-14,0.000883412117858029,0.002650236353574087,0.0022436234509588537
2010-12-15,-0.004572625150887966,-0.013717875452663897,-0.013990297388828177
2010-12-16,0.005802140860977634,0.0174064225829329,0.017438975062179507
2010-12-17,0.001070988768859804,0.0032129663065794123,0.004310188795528358
2010-12-20,0.002413390615036315,0.007240171845108945,0.004948544357991969
2010-12-21,0.006340447370738689,0.019021342112216066,0.019343718844839763
2010-12-22,0.0031103304684989563,0.009330991405496869,0.010104649073919614
2010-12-23,-0.001430995865647433,-0.004292987596942299,-0.004538657622668363
2010-12-27,0.00039797723066503643,0.0011939316919951093,0.0
2010-12-28,0.0014327892070353787,0.004298367621106136,0.005539501069478536
2010-12-29,0.0007150182884783085,0.0021450548654349255,0.002388698280537671
2010-12-30,-0.0015880976392543822,-0.0047642929177631466,-0.003938994906879656
2010-12-31,0.00023857401971905112,0.0007157220591571534,0.0004877862953067691
2011-01-03,0.010337955237220253,0.03101386571166076,0.029086249251061735
2011-01-04,-0.0005508710977869535,-0.0016526132933608606,-0.003130103163266895
2011-01-05,0.005197552889446788,0.015592658668340365,0.016935664083987723
2011-01-06,-0.0019585446764621706,-0.005875634029386512,-0.005894288427717331
2011-01-07,-0.001962542340647966,-0.0058876270219438975,-0.005458365279017108
2011-01-10,-0.0012583640448340372,-0.0037750921345021116,-0.003170348122180977
2011-01-11,0.003543873979980461,0.010631621939941382,0.009445773384188838
2011-01-12,0.009024490618480208,0.027073471855440623,0.02811887975179217
2011-01-13,-0.0016333304859373898,-0.0048999914578121695,-0.0032475106984350965
2011-01-14,0.00724480459920529,0.02173441379761587,0.017390121405032488
2011-01-18,0.0017014315487791087,0.005104294646337326,0.007757222248377049
2011-01-19,-0.00980562078991254,-0.029416862369737617,-0.0011637331061841172
2011-01-20,-0.0013255312064011093,-0.003976593619203328,-0.03230425713926377
2011-01-21,0.0022643098514736337,0.006792929554420901,0.007732296292691565
2011-01-24,0.0056865574493145665,0.0170596723479437,0.015529619703182895
2011-01-25,0.0005423521310436996,0.0016270563931310988,0.00131223393809754
2011-01-26,0.0038706161133115202,0.01161184833993456,0.012063684297922705
2011-01-27,0.0024680036490845048,0.007404010947253514,0.006920162808518926
2011-01-28,-0.017462643318951976,-0.05238792995685593,-0.052806939260870434
2011-01-31,0.0075161273325643485,0.022548381997693046,0.022141306973347152
2011-02-01,0.01600896858932388,0.04802690576797164,0.047719242275408025
2011-02-02,-0.0019121802281150124,-0.005736540684345037,-0.005507571332813321
2011-02-03,0.002222414791183347,0.006667244373550041,0.006329394827742307
2011-02-04,0.0028287433861897693,0.008486230158569308,0.010088843363006195
2011-02-07,0.006252933614211198,0.018758800842633594,0.01798781093107471
2011-02-08,0.004546175968402677,0.013638527905208031,0.013634271346416815
2011-02-09,-0.0022630602654475362,-0.006789180796342609,-0.006871811884769707
2011-02-10,0.00037813125321273233,0.001134393759638197,0.0014347285901117335
2011-02-11,0.005970596948325246,0.01791179084497574,0.017822338409959615
2011-02-14,0.0024036307688946046,0.007210892306683814,0.005464180232265914
2011-02-15,-0.0031474813853660244,-0.009442444156098073,-0.007740120633254799
2011-02-16,0.006315651081088225,0.018946953243264675,0.017052932079701044
2011-02-17,0.00298801885908917,0.00896405657726751,0.010566673037539553
2011-02-18,0.002085747935510529,0.006257243806531587,0.006176845146672383
2011-02-22,-0.020069924513773763,-0.06020977354132129,-0.05958119553004848
2011-02-23,-0.0061442928477775105,-0.01843287854333253,-0.016553931877343775
2011-02-24,-0.0006872197742334718,-0.0020616593227004154,-0.0036441573771155422
2011-02-25,0.010692884766319688,0.032078654298959064,0.02904176823204052
2011-02-28,0.0061968036968345075,0.018590411090503522,0.01992911811244724
2011-03-01,-0.01667323955197153,-0.05001971865591459,-0.05015568713994534
2011-03-02,0.002138937119480655,0.006416811358441965,0.0052413604662857605
2011-03-03,0.017224199490763814,0.05167259847229144,0.05161617219552905
2011-03-04,-0.007492348403585591,-0.022477045210756774,-0.021071313446439865
2011-03-07,-0.007850822215290543,-0.023552466645871628,-0.025449459891145554
2011-03-08,0.008749836859973437,0.02624951057992031,0.026503667633594796
2011-03-09,-0.0014328127456904038,-0.0042984382370712115,-0.0032902731951320874
2011-03-10,-0.018506139673509447,-0.05551841902052834,-0.0560001743113373
2011-03-11,0.006926292109584065,0.020778876328752194,0.02098452744360335
2011-03-14,-0.006038058351453546,-0.018114175054360637,-0.017654479452168137
2011-03-15,-0.011456752609685927,-0.03437025782905778,-0.033530085657062725
2011-03-16,-0.018513064548323133,-0.0555391936449694,-0.05661978012678326
2011-03-17,0.013234828908552432,0.039704486725657295,0.036922894262967354
2011-03-18,0.003637405617523237,0.010912216852569712,0.013618790570584904
2011-03-21,0.015497962752795358,0.046493888258386074,0.0452068447503573
2011-03-22,-0.003468259256695805,-0.010404777770087414,-0.009641278473714321
2011-03-23,0.002861601257430957,0.00858480377229287,0.007977186651115797
2011-03-24,0.009563231106652914,0.028689693319958742,0.028168623266597637
2011-03-25,0.0030558934677307192,0.009167680403192158,0.008480350224432165
2011-03-28,-0.002437177347228481,-0.007311532041685442,-0.0060799879220084785
2011-03-29,0.006718798858059705,0.020156396574179114,0.01965357196328421
2011-03-30,0.0069011065672306415,0.020703319701691925,0.020551231014830362
2011-03-31,-0.0013559087273915527,-0.004067726182174658,-0.0030016731299105093
2011-04-01,0.004223749539000288,0.012671248617000863,0.011290838665080738
2011-04-04,0.000826033848140062,0.002478101544420186,0.00297739305445055
2011-04-05,-0.00015033093726279922,-0.0004509928117883977,0.00012371442008762834
2011-04-06,0.0031527257929515606,0.009458177378854682,0.007420468233320099
2011-04-07,-0.0025437324307882037,-0.007631197292364611,-0.006260718718442915
2011-04-08,-0.0034504782486995955,-0.010351434746098787,-0.009017851801465415
2011-04-11,-0.003011031860600033,-0.009033095581800099,-0.009598955410423993
2011-04-12,-0.007473919044359234,-0.022421757133077702,-0.02215229927742779
2011-04-13,-7.596566798229176e-05,-0.0002278970039468753,-0.0016730111291408667
2011-04-14,0.0007609793425398248,0.0022829380276194744,0.002320702849363032
2011-04-15,0.0036483916711178566,0.01094517501335357,0.008360750294165165
2011-04-18,-0.011208605482793454,-0.03362581644838036,-0.030105599508954417
2011-04-19,0.005744326343607442,0.017232979030822326,0.014468091664929572
2011-04-20,0.013631852018276547,0.04089555605482964,0.04265510775629866
2011-04-21,0.005108797206950788,0.015326391620852364,0.014673086138754732
2011-04-25,-0.001046105871441938,-0.003138317614325814,-0.0036765869550181574
2011-04-26,0.008604881420750665,0.025814644262251996,0.026322388572494138
2011-04-27,0.0065288116060666646,0.019586434818199994,0.01869608747712226
2011-04-28,0.003243411606128621,0.009730234818385863,0.00988252482887475
2011-04-29,0.002350330299598191,0.0070509908987945735,0.009669014973757273
2011-05-02,-0.0015387159017515861,-0.004616147705254758,-0.007499718553608314
2011-05-03,-0.0035970430025873412,-0.010791129007762024,-0.009997828719617408
2011-05-04,-0.0066309733261332715,-0.019892919978399815,-0.01961011310254157
2011-05-05,-0.009048460650963652,-0.027145381952890957,-0.02599141217349432
2011-05-06,0.004415604325305189,0.013246812975915567,0.010575965192560544
2011-05-09,0.0038748858183887958,0.011624657455166387,0.013993483414003194
2011-05-10,0.008536410840329856,0.025609232520989567,0.025080986080460166
2011-05-11,-0.010524977464166696,-0.03157493239250009,-0.03289638854758348
2011-05-12,0.004760581924733387,0.01428174577420016,0.014526115112771354
2011-05-13,-0.007698993803974763,-0.02309698141192429,-0.024221416014768793
2011-05-16,-0.006341668211946594,-0.019025004635839782,-0.017852661154078797
2011-05-17,-0.0001500427544736116,-0.0004501282634208348,0.0
2011-05-18,0.008936118764137913,0.026808356292413738,0.027016696573647803
2011-05-19,0.0023813800108083427,0.007144140032425028,0.0065461670387299
2011-05-20,-0.007944543911029056,-0.02383363173308717,-0.024328278239165058
2011-05-23,-0.011601091993233226,-0.03480327597969968,-0.03518077663335284
2011-05-24,-0.0008330000765151002,-0.0024990002295453007,-0.0014073120408862883
2011-05-25,0.0033349264416164814,0.010004779324849444,0.0089686122699697
2011-05-26,0.004607539385558468,0.013822618156675404,0.012190253840125731
2011-05-27,0.0038346072087056537,0.011503821626116961,0.012796343824616141
2011-05-31,0.010410996922301852,0.031232990766905555,0.031339313432977356
2011-06-01,-0.022461058659184463,-0.06738317597755339,-0.0656981169930052
2011-06-02,-0.0010612575638802024,-0.0031837726916406073,-0.005527751003957415
2011-06-03,-0.009945147606321814,-0.02983544281896544,-0.028697067608415172
2011-06-06,-0.010580862929021162,-0.031742588787063486,-0.03300473463788833
2011-06-07,-0.000620306529819703,-0.001860919589459109,-0.002339546314138685
2011-06-08,-0.004187145897481481,-0.012561437692444444,-0.011863887322308142
2011-06-09,0.00763119569059012,0.02289358707177036,0.021080582135061032
2011-06-10,-0.01391017053420196,-0.04173051160260588,-0.040196767955783086
2011-06-13,0.0007837694111143545,0.0023513082333430635,0.0017094557207788519
2011-06-14,0.012685680608097716,0.03805704182429315,0.03811136047725938
2011-06-15,-0.017785123951939097,-0.05335537185581729,-0.053287939145361896
2011-06-16,0.0022043287366948494,0.006612986210084548,0.0052091668879867825
2011-06-17,0.002983790588938051,0.008951371766814153,0.009932231148197745
2011-06-20,0.0051165212344250754,0.015349563703275226,0.01653422302104457
2011-06-21,0.013703772500973654,0.04111131750292096,0.03967974406081809
2011-06-22,-0.0060256160678684445,-0.018076848203605334,-0.017127131649313454
2011-06-23,-0.00287527658528286,-0.00862582975584858,-0.00919343045603982
2011-06-24,-0.011613701623390371,-0.03484110487017111,-0.034759567048721296
2011-06-27,0.00891108320915368,0.026733249627461042,0.026111764018151407
2011-06-28,0.013053004990089656,0.03915901497026897,0.03901022283662203
2011-06-29,0.008564020629589164,0.025692061888767492,0.025972243408903806
2011-06-30,0.009562719259512908,0.028688157778538725,0.02793827104535551
2011-07-01,0.014775685543779504,0.04432705663133851,0.044914758044059866
2011-07-05,-0.0008213032396197084,-0.0024639097188591252,-0.004029778718452115
2011-07-06,0.0011960148453651342,0.0035880445360954027,0.0038012484245153466
2011-07-07,0.01037521497573013,0.031125644927190388,0.03420056975146957
2011-07-08,-0.007092046094776094,-0.021276138284328283,-0.02208597049206673
2011-07-11,-0.01808025078905695,-0.05424075236717085,-0.052777553136489797
2011-07-12,-0.004319424399304661,-0.012958273197913983,-0.014917774094546199
2011-07-13,0.0033486610541075823,0.010045983162322747,0.01100141109210484
2011-07-14,-0.006902435080875291,-0.020707305242625873,-0.02112411825930194
2011-07-15,0.0058048816643159196,0.01741464499294776,0.014779338170899603
2011-07-18,-0.008201251175115498,-0.024603753525346495,-0.02332781879223078
