Date,S&P Daily Return,UPRO Mimic,UPRO Daily Return,SPY Cumulative,UPRO Mimic Cumulative,UPRO Cumulative
2014-10-13,-0.01642720750272475,-0.04928162250817425,-0.04933257690846082,182.02430206172923,415.80088806212234,382.91104573117633
2014-10-14,0.001547186017190949,0.004641558051572847,0.0051790262965309974,182.30592751666808,417.7308520219582,384.89415210625026
2014-10-15,-0.006765742669055608,-0.020297228007166823,-0.024375386549642886,181.0724925240468,409.2520736728405,375.51220836796335
2014-10-16,-0.0008584469500677594,-0.002575340850203278,-0.0006093635763240179,180.91705139509838,408.19811008948045,375.28338490571895
2014-10-17,0.011811270980425004,0.03543381294127501,0.03760182637165577,183.05391171410537,422.66212556537306,389.394725585111
2014-10-20,0.00970931823183796,0.02912795469551388,0.02830528461793791,184.8312403965204,434.9734088103508,400.41665412152145
2014-10-21,0.019811122160010575,0.059433366480031724,0.0590533365460888,188.49295467900214,460.82534282524506,424.06259355601844
2014-10-22,-0.007110972225830348,-0.021332916677491043,-0.02086514703920206,187.15258651351505,450.99459418387784,415.21446518764674
2014-10-23,0.011624887655493632,0.034874662966480896,0.035087642488957904,189.3282143061697,466.72287865574543,429.78336189839473
2014-10-24,0.007694917780010746,0.023084753340032238,0.021119724932943118,190.78507934869194,477.49706118766306,438.8602682824444
2014-10-27,-0.0013744009870706453,-0.004123202961211936,-0.0034761641779251784,190.52286414731674,475.5282438910041,437.3347179387263
2014-10-28,0.011470558352791205,0.034411675058373614,0.03331344013173365,192.70826777805945,491.89196730086036,451.9038418823067
2014-10-29,-0.0015122286875056679,-0.004536686062517004,-0.0026164489225765086,192.41684880720595,489.66040786854245,450.72145856210557
2014-10-30,0.006410223430366679,0.019230670291100038,0.019377344125042884,193.65028379982724,499.076905726868,459.45524336920477
2014-10-31,0.011435752354506779,0.034307257063520336,0.0329541958833961,195.864820488742,516.198865426106,474.596221458847
2014-11-03,0.0005455929313540331,0.0016367787940620993,0.0016069214158833667,195.97168295030158,517.0437687825543,475.3588602910066
2014-11-04,-0.003469594345309024,-0.010408783035927072,-0.009627589849107943,195.29174070729653,511.66197237321865,470.7823001529853
2014-11-05,0.00631631105998931,0.01894893317996793,0.018146198837748262,196.5252640890506,521.3574208984493,479.32520938085383
2014-11-06,0.004003310590787068,0.012009931772361204,0.01257171940548818,197.31201576013552,527.6188879524539,485.3511514171668
2014-11-07,0.0009350848457123639,0.002805254537137092,0.0026718229147160155,197.4965192359498,529.0989932317617,486.647923745207
2014-11-10,0.0031477827005053083,0.009443348101515925,0.008385588002540967,198.11819536261072,534.0954592050109,490.72875273602625
2014-11-11,0.0009798202184709837,0.002939460655412951,0.0029534369927266546,198.312315576074,535.6654117935788,492.1780891877514
2014-11-12,-0.001076916590175947,-0.003230749770527841,-0.0028671762658267763,198.09874975339392,533.934810887347,490.7669278518723
2014-11-13,0.0011274258976707863,0.003382277693012359,0.002952929445284802,198.32209141416212,535.740726687734,492.21612796389803
2014-11-14,0.0002451266154734899,0.0007353798464204697,0.0010848835010548452,198.37070543720407,536.1346996210468,492.7501251200792
2014-11-17,0.0006365492064210887,0.001909647619263266,0.0019349026406132452,198.49697815232733,537.1585279737825,493.70354863833654
2014-11-18,0.005773657143798516,0.01732097143139555,0.017072671179379162,199.64303164825893,546.4626354909469,502.13238698433145
2014-11-19,-0.0016056259333425693,-0.004816877800027708,-0.005089126001506794,199.32247961923335,543.8303917535059,499.5769719975308
2014-11-20,0.0017542798486105404,0.005262839545831621,0.0051912086860432805,199.67214702860446,546.6924838454513,502.17038031391155
2014-11-21,0.005350745307993954,0.01605223592398186,0.01686011405932919,200.74054183245482,555.4681205740062,510.63703020322083
2014-11-24,0.0028064816878587973,0.008419445063576392,0.007767808916119279,201.30391648711847,560.144853899747,514.6035610793341
2014-11-25,-0.0007238722767192174,-0.002171616830157652,-0.0008894960164319565,201.15819816277843,558.9284339076921,514.1458232617123
2014-11-26,0.0025591598651037994,0.007677479595311398,0.006676187113913157,201.67299415005323,563.2195955542578,517.5783569816443
2014-11-28,-0.0021193442006772756,-0.006358032602031827,-0.006558241867854697,201.2455796594681,559.6386270036206,514.183952930992
2014-12-01,-0.006949624686008571,-0.020848874058025713,-0.020397766207682078,199.84699841111654,547.9707917512158,503.6957488713638
2014-12-02,0.006463627049134946,0.019390881147404837,0.017793965164736747,201.13873487573505,558.5964282463129,512.6584934804068
2014-12-03,0.0038631488209199816,0.011589446462759945,0.012795658193938353,201.9157637422116,565.0702516457625,519.2182963332015
2014-12-04,-0.001106550799997108,-0.003319652399991324,-0.0038931945289584213,201.6923336923106,563.194414828723,517.196878502582
2014-12-05,0.0016372550910044303,0.004911765273013291,0.004424564527088837,202.02255549246493,565.9606935974338,519.4852494647255
2014-12-08,-0.006682172414819054,-0.020046517244457163,-0.01945518211424302,200.67260594498194,554.6151527935478,509.3785693307263
2014-12-09,-0.0006778746642780442,-0.0020336239928341326,-0.0029949244738004532,200.53657506959718,553.4872741120375,507.8530189870082
2014-12-10,-0.016031261038362166,-0.0480937831150865,-0.047311576621820284,197.32172088691738,526.8679771939327,483.8256919665816
2014-12-11,0.005069743577890362,0.015209230733671086,0.01379471453876624,198.32209141416212,534.8812338252577,490.4999292737816
2014-12-12,-0.016161331463596662,-0.048483994390789986,-0.047507836870058884,195.1169423582641,508.9480550847352,467.1973386490674
2014-12-15,-0.0068693819902779785,-0.020608145970833935,-0.02236748388592924,193.77660954843014,498.45957927397694,456.7473097052853
2014-12-16,-0.008019750468067355,-0.024059251404202064,-0.022294470610300987,192.2225694933036,486.46701494139154,446.56437023272684
2014-12-17,0.019605093191304324,0.05881527957391297,0.060551543072707714,195.99111088169178,515.0787084286563,473.6045319316104
2014-12-18,0.024728612760740676,0.07418583828222203,0.07126771005329657,200.83769916723253,553.2902541947605,507.35724239323963
2014-12-19,0.0042544689087531395,0.012763406726259419,0.01292926730539068,201.69215691404503,560.3521227467237,513.9169997994677
2014-12-22,0.004600182482231707,0.013800547446695122,0.013304995092481509,202.61997764108455,568.0852888035462,520.7546629597425
2014-12-23,0.001349873471173657,0.004049620413520971,0.005498832581322555,202.89348897363206,570.385818585706,523.6182056673011
2014-12-24,9.61899793914256e-05,0.0002885699381742768,-7.273280856356923e-05,202.9130052941551,570.5504147861108,523.5801214445879
2014-12-26,0.003224493746553758,0.009673481239661275,0.008895747989394742,203.56729701082054,576.0696235198251,528.2377582572157
2014-12-29,0.0013435917092958771,0.004030775127887631,0.0036139568629174335,203.84080834336805,578.3916306302405,530.1467867289215
2014-12-30,-0.005365854716142482,-0.016097564148427446,-0.015339369995243102,202.7470281805765,569.0809342532566,522.0146690154974
2014-12-31,-0.009923095313785768,-0.029769285941357304,-0.030132490430588854,200.73515009535384,552.1398011976967,506.28506699676086
2015-01-02,-0.0005354377917277109,-0.0016063133751831327,-0.002714756171485533,200.62766890986467,551.2528916500618,504.91062648660045
2015-01-05,-0.018059559539185144,-0.05417867861755543,-0.05383725125076688,197.00442157797906,521.386738396355,477.7276262292593
2015-01-06,-0.009419019155693653,-0.02825705746708096,-0.027091893313196058,195.14883315737973,506.6538833669153,464.78508034668977
2015-01-07,0.012461334335581054,0.03738400300674316,0.03688203079142838,197.58064801255236,525.5946336660821,481.9272979914329
2015-01-08,0.017744961639116985,0.053234884917350955,0.052760673019961235,201.086709032167,553.5746035024733,507.3541065801523
2015-01-09,-0.008013657221429882,-0.024040971664289645,-0.024531631396260245,199.4752690741978,540.2661321456,494.907882650149
2015-01-12,-0.007833444479646956,-0.023500333438940868,-0.02414561769936041,197.91269062884243,527.5696978944115,482.95802611927866
2015-01-13,-0.0028126396483311167,-0.00843791894499335,-0.008221179714728799,197.35603354827185,523.1181075457438,478.98754139188134
2015-01-14,-0.006037417982229343,-0.01811225394668803,-0.017535525148260178,196.16451268242605,513.6432595377644,470.5882433141006
2015-01-15,-0.009160248659008774,-0.027480745977026322,-0.027340375570305442,194.36759696818174,499.5279595995953,457.7221840029229
2015-01-16,0.013113968047640645,0.039341904142921935,0.03728383892380749,196.91652742431918,519.180340702872,474.78782418314125
2015-01-20,0.0021329214299576904,0.006398764289873071,0.007960819230784733,197.33653490557538,522.5024533269657,478.5675242244409
2015-01-21,0.005047773700497027,0.01514332110149108,0.014679021577093332,198.33264507661895,530.4148757540128,485.59242723862764
2015-01-22,0.014871174100248297,0.04461352230074489,0.04512935018913122,201.28208437131607,554.0785516421112,507.5068979366699
2015-01-23,-0.005482897485915572,-0.016448692457746716,-0.017452766659813213,200.17847533695675,544.9646839487164,498.64949846873554
2015-01-26,0.002341636623493404,0.0070249098704802115,0.008345443467886904,200.64722058604082,548.7930117360509,502.8109496684965
2015-01-27,-0.013190405119900772,-0.039571215359702316,-0.03986348973041143,198.00060246032888,527.0766052807439,482.7671505400479
2015-01-28,-0.012824242047636103,-0.03847272614290831,-0.04072762004386443,195.46139480879984,506.7985313894441,463.10519346319376
2015-01-29,0.009243395145894784,0.02773018543768435,0.029678502759000525,197.26812171678532,520.8521486444196,476.84946222509865
2015-01-30,-0.012574881905491941,-0.037724645716475824,-0.03883105409276888,194.78749838247853,501.20318586614354,458.3328949633281
2015-02-02,0.012384075975244713,0.03715222792573414,0.036568127178586485,197.19976156147501,519.8240008645466,475.0932705564768
2015-02-03,0.014461322267167898,0.04338396680150369,0.04371579681318538,200.05153086442417,542.3760280606789,495.8623514394355
2015-02-04,-0.003808148492253305,-0.011424445476759915,-0.011318144895094195,199.28970492878986,536.1796827001981,490.2501094978218
2015-02-05,0.01009524343438395,0.030285730303151848,0.03115033507623166,201.30158301401252,552.4182759644858,505.52156467983826
2015-02-06,-0.002765289136011595,-0.008295867408034785,-0.008836215673461045,200.74492593344195,547.8354871933093,501.05466710674176
2015-02-09,-0.004475795383606207,-0.013427386150818621,-0.013639375761101635,199.84643272066668,540.4794885596428,494.2205942252192
2015-02-10,0.01065314830594577,0.03195944491783731,0.03221367051527202,201.97542640685415,557.7529130034856,510.1412536094524
2015-02-11,0.0005803758903224487,0.0017411276709673462,0.0016461355546928402,202.09264807477828,558.7240320338786,510.9810152649345
2015-02-12,0.009616615137266082,0.028849845411798247,0.028541948828288755,204.03609529338436,574.8431339859127,525.5654092548533
2015-02-13,0.004116472109237934,0.012349416327713802,0.012930381844596495,204.8760041889374,581.9421111706324,532.3611706808302
2015-02-17,0.0015733296380133766,0.00471998891404013,0.005163222611708651,205.19834167844562,584.688871483971,535.1098699148852
2015-02-18,9.493724320863706e-05,0.00028481172962591117,-0.0009987698823999969,205.21782264331554,584.8553977327513,534.5754182930392
2015-02-19,-0.0007136845677879755,-0.0021410537033639265,-0.0019283798548703768,205.07136185025993,583.6031909175032,533.5445538254941
2015-02-20,0.006000438774758088,0.018001316324274264,0.01817540500923287,206.30188000149866,594.108816565065,543.2419421817428
2015-02-23,-0.00014172980455251505,-0.00042518941365754515,-0.0007023930638768716,206.27264087636723,593.856207785701,542.8603728095474
2015-02-24,0.002840397074535872,0.008521191223607616,0.008439161910502424,206.85853708206926,598.9165700915694,547.4416593904829
2015-02-25,-0.0008494577912627754,-0.0025483733737883263,-0.003278146605244614,206.68281948605568,597.3903070512274,545.6470653731825
2015-02-26,-0.001181356733297223,-0.003544070199891669,-0.003288428458190773,206.43865334559894,595.273113866303,543.852744035281
2015-02-27,-0.0034063691627639336,-0.010219107488291801,-0.009898084384869166,205.73544708283998,589.1899539308131,538.4696436818772
2015-03-02,0.006313600103659889,0.018940800310979666,0.018717951401419963,207.0343784228687,600.3496831934519,548.5486923034545
2015-03-03,-0.004104160951144853,-0.012312482853434559,-0.012388703077581997,206.18467601140105,592.9578880130678,541.7528854309111
2015-03-04,-0.004215643329944063,-0.01264692998983219,-0.013178133820823335,205.31547495723692,585.4587911164476,534.6135934088853
2015-03-05,0.0010942550619090774,0.003282765185727232,0.003499194631831015,205.54014245499715,587.3807148536027,536.4843104250456
2015-03-06,-0.014064759422527051,-0.04219427826758115,-0.042912216436686745,202.64926979969567,562.596609522059,513.4625795811994
2015-03-09,0.004144730322541035,0.012434190967623104,0.013160992586403353,203.4891963730753,569.5920432025936,520.2202567844631
2015-03-10,-0.016221635246679633,-0.0486649057400389,-0.048876918594670804,200.1882688528713,541.8729001098632,494.79349364231007
2015-03-11,-0.002342228515104461,-0.0070266855453133825,-0.007330513674195682,199.7193821811747,538.0653296352642,491.1664031712621
2015-03-12,0.012714231013051025,0.038142693039153075,0.03816579101402917,202.25866054400998,558.5885903385528,509.91215746780887
2015-03-13,-0.0061321295620386795,-0.01839638868611604,-0.01841892321745464,201.01838423250973,548.3125775150551,500.5201245917626
2015-03-16,0.013360400505979309,0.040081201517937926,0.04080874020827041,203.70407035492087,570.289604429256,520.945720325239
2015-03-17,-0.0029726272526412467,-0.00891788175792374,-0.009600693302467156,203.0985340839099,565.2038291691828,515.9442802371636
2015-03-18,0.01202179219116628,0.03606537657349884,0.035148787956275296,205.54014245499715,585.5881181089529,534.0790963404728
2015-03-19,-0.004561708636352857,-0.01368512590905857,-0.01336765090429104,204.60252821204298,577.5742709817832,526.939713425314
2015-03-20,0.008827053548809971,0.026481160646429913,0.02644542437416919,206.40856568479256,592.8691080368965,540.8748577664496
2015-03-23,-0.0019485911768011288,-0.005845773530403386,-0.005364523781195674,206.006359774883,589.4033294981405,537.9733217293106
